"","Plot","species","year","DOY","Date","tot_buds","tot_flowers","tot_sen","tot_F","tot_NF","plot_id","DOYs","DOYsqs"
"2686","Pap4","Papaver",1998,196,1998-07-15,0,0,0,0,0,4,0.0202786435481203,0.000411223384151721
"2687","Pap4","Papaver",1998,203,1998-07-22,0,0,0,0,0,4,0.324022196908683,0.104990384089529
"2688","Pap4","Papaver",1998,210,1998-07-29,7,0,0,0,7,4,0.627765750269245,0.394089837211108
"2689","Pap4","Papaver",1998,217,1998-08-05,43,0,0,0,43,4,0.931509303629807,0.867709582748888
"2690","Pap4","Papaver",1998,231,1998-08-19,10,56,1,56,11,4,1.53899641035093,2.36850995107305
"2691","Pap4","Papaver",1998,239,1998-08-27,0,9,17,9,17,4,1.88613189990586,3.55749354384249
"2692","Pap4","Papaver",1999,196,1999-07-15,0,0,0,0,0,4,0.0202786435481203,0.000411223384151721
"2693","Pap4","Papaver",1999,203,1999-07-22,0,0,0,0,0,4,0.324022196908683,0.104990384089529
"2694","Pap4","Papaver",1999,210,1999-07-29,2,0,0,0,2,4,0.627765750269245,0.394089837211108
"2695","Pap4","Papaver",1999,217,1999-08-05,12,0,0,0,12,4,0.931509303629807,0.867709582748888
"2696","Pap4","Papaver",1999,224,1999-08-12,15,4,0,4,15,4,1.23525285699037,1.52584962070287
"2697","Pap4","Papaver",1999,231,1999-08-19,1,19,0,19,1,4,1.53899641035093,2.36850995107305
"2698","Pap4","Papaver",2000,176,2000-06-24,0,0,0,0,0,4,-0.8475600803392,0.718358089784592
"2699","Pap4","Papaver",2000,183,2000-07-01,0,0,0,0,0,4,-0.543816526978638,0.295736415015108
"2700","Pap4","Papaver",2000,190,2000-07-08,1,0,0,0,1,4,-0.240072973618076,0.0576350326618254
"2701","Pap4","Papaver",2000,196,2000-07-14,2,0,0,0,2,4,0.0202786435481203,0.000411223384151721
"2702","Pap4","Papaver",2000,204,2000-07-22,2,4,0,4,2,4,0.367414133103049,0.134993145203865
"2703","Pap4","Papaver",2000,211,2000-07-29,1,31,3,31,4,4,0.671157686463611,0.450452640099187
"2704","Pap4","Papaver",2000,218,2000-08-05,0,17,17,17,17,4,0.974901239824173,0.95043242741071
"2705","Pap4","Papaver",2000,225,2000-08-12,0,1,34,1,34,4,1.27864479318474,1.63493250713843
"2706","Pap4","Papaver",2000,232,2000-08-19,0,0,6,0,6,4,1.5823883465453,2.50395287928236
"2707","Pap4","Papaver",2000,239,2000-08-26,0,0,3,0,3,4,1.88613189990586,3.55749354384249
"2708","Pap4","Papaver",2001,182,2001-07-01,0,0,0,0,0,4,-0.587208463173004,0.344813779222001
"2709","Pap4","Papaver",2001,189,2001-07-08,3,0,0,0,3,4,-0.283464909812442,0.0803523550949758
"2710","Pap4","Papaver",2001,196,2001-07-15,3,0,0,0,3,4,0.0202786435481203,0.000411223384151721
"2711","Pap4","Papaver",2001,203,2001-07-22,3,0,0,0,3,4,0.324022196908683,0.104990384089529
"2712","Pap4","Papaver",2001,210,2001-07-29,11,25,0,25,11,4,0.627765750269245,0.394089837211108
"2713","Pap4","Papaver",2001,217,2001-08-05,0,55,0,55,0,4,0.931509303629807,0.867709582748888
"2714","Pap4","Papaver",2001,231,2001-08-19,0,0,37,0,37,4,1.53899641035093,2.36850995107305
"2715","Pap4","Papaver",2001,238,2001-08-26,0,0,11,0,11,4,1.84273996371149,3.39569057385944
"2716","Pap4","Papaver",2002,189,2002-07-08,0,0,0,0,0,4,-0.283464909812442,0.0803523550949758
"2717","Pap4","Papaver",2002,196,2002-07-15,5,0,0,0,5,4,0.0202786435481203,0.000411223384151721
"2718","Pap4","Papaver",2002,203,2002-07-22,22,0,0,0,22,4,0.324022196908683,0.104990384089529
"2719","Pap4","Papaver",2002,210,2002-07-29,21,1,0,1,21,4,0.627765750269245,0.394089837211108
"2720","Pap4","Papaver",2002,217,2002-08-05,10,42,2,42,12,4,0.931509303629807,0.867709582748888
"2721","Pap4","Papaver",2002,224,2002-08-12,2,13,36,13,38,4,1.23525285699037,1.52584962070287
"2722","Pap4","Papaver",2002,231,2002-08-19,0,1,45,1,45,4,1.53899641035093,2.36850995107305
"2723","Pap4","Papaver",2002,238,2002-08-26,0,0,9,0,9,4,1.84273996371149,3.39569057385944
"2724","Pap4","Papaver",2003,168,2003-06-17,0,0,0,0,0,4,-1.19469556989413,1.42729750472466
"2725","Pap4","Papaver",2003,175,2003-06-24,0,0,0,0,0,4,-0.890952016533566,0.793795495765229
"2726","Pap4","Papaver",2003,182,2003-07-01,6,0,0,0,6,4,-0.587208463173004,0.344813779222001
"2727","Pap4","Papaver",2003,189,2003-07-08,29,0,0,0,29,4,-0.283464909812442,0.0803523550949758
"2728","Pap4","Papaver",2003,196,2003-07-15,23,16,0,16,23,4,0.0202786435481203,0.000411223384151721
"2729","Pap4","Papaver",2003,203,2003-07-22,3,34,15,34,18,4,0.324022196908683,0.104990384089529
"2730","Pap4","Papaver",2003,210,2003-07-29,1,4,49,4,50,4,0.627765750269245,0.394089837211108
"2731","Pap4","Papaver",2003,217,2003-08-05,1,2,45,2,46,4,0.931509303629807,0.867709582748888
"2732","Pap4","Papaver",2003,224,2003-08-12,0,0,17,0,17,4,1.23525285699037,1.52584962070287
"2733","Pap4","Papaver",2003,231,2003-08-19,1,0,5,0,6,4,1.53899641035093,2.36850995107305
"2734","Pap4","Papaver",2003,238,2003-08-26,1,0,0,0,1,4,1.84273996371149,3.39569057385944
"2735","Pap4","Papaver",2004,176,2004-06-24,0,0,0,0,0,4,-0.8475600803392,0.718358089784592
"2736","Pap4","Papaver",2004,183,2004-07-01,2,0,0,0,2,4,-0.543816526978638,0.295736415015108
"2737","Pap4","Papaver",2004,190,2004-07-08,2,0,0,0,2,4,-0.240072973618076,0.0576350326618254
"2738","Pap4","Papaver",2004,198,2004-07-16,1,30,0,30,1,4,0.107062515936852,0.0114623823187288
"2739","Pap4","Papaver",2004,204,2004-07-22,0,34,2,34,2,4,0.367414133103049,0.134993145203865
"2740","Pap4","Papaver",2004,211,2004-07-29,0,3,22,3,22,4,0.671157686463611,0.450452640099187
"2741","Pap4","Papaver",2004,218,2004-08-05,0,0,17,0,17,4,0.974901239824173,0.95043242741071
"2742","Pap4","Papaver",2004,225,2004-08-12,0,0,9,0,9,4,1.27864479318474,1.63493250713843
"2743","Pap4","Papaver",2004,232,2004-08-19,0,0,3,0,3,4,1.5823883465453,2.50395287928236
"2744","Pap4","Papaver",2004,239,2004-08-26,0,0,0,0,0,4,1.88613189990586,3.55749354384249
"2745","Pap4","Papaver",2005,155,2005-06-04,0,0,0,0,0,4,-1.75879074042089,3.09334486859025
"2746","Pap4","Papaver",2005,161,2005-06-10,0,0,0,0,0,4,-1.49843912325469,2.24531980610029
"2747","Pap4","Papaver",2005,168,2005-06-17,0,0,0,0,0,4,-1.19469556989413,1.42729750472466
"2748","Pap4","Papaver",2005,175,2005-06-24,0,0,0,0,0,4,-0.890952016533566,0.793795495765229
"2749","Pap4","Papaver",2005,182,2005-07-01,13,0,0,0,13,4,-0.587208463173004,0.344813779222001
"2750","Pap4","Papaver",2005,189,2005-07-08,41,0,0,0,41,4,-0.283464909812442,0.0803523550949758
"2751","Pap4","Papaver",2005,196,2005-07-15,24,28,0,28,24,4,0.0202786435481203,0.000411223384151721
"2752","Pap4","Papaver",2005,203,2005-07-22,2,23,42,23,44,4,0.324022196908683,0.104990384089529
"2753","Pap4","Papaver",2005,210,2005-07-29,0,2,64,2,64,4,0.627765750269245,0.394089837211108
"2754","Pap4","Papaver",2005,217,2005-08-05,0,0,43,0,43,4,0.931509303629807,0.867709582748888
"2755","Pap4","Papaver",2005,224,2005-08-12,0,0,15,0,15,4,1.23525285699037,1.52584962070287
"2756","Pap4","Papaver",2005,231,2005-08-19,0,0,0,0,0,4,1.53899641035093,2.36850995107305
"2757","Pap4","Papaver",2005,238,2005-08-26,0,0,0,0,0,4,1.84273996371149,3.39569057385944
"2758","Pap4","Papaver",2006,196,2006-07-15,0,0,0,0,0,4,0.0202786435481203,0.000411223384151721
"2759","Pap4","Papaver",2006,203,2006-07-22,20,0,0,0,20,4,0.324022196908683,0.104990384089529
"2760","Pap4","Papaver",2006,210,2006-07-29,30,0,0,0,30,4,0.627765750269245,0.394089837211108
"2761","Pap4","Papaver",2006,217,2006-08-05,9,61,0,61,9,4,0.931509303629807,0.867709582748888
"2762","Pap4","Papaver",2006,230,2006-08-18,1,12,43,12,44,4,1.49560447415657,2.23683274311714
"2763","Pap4","Papaver",2006,238,2006-08-26,0,0,18,0,18,4,1.84273996371149,3.39569057385944
"2764","Pap4","Papaver",2007,168,2007-06-17,0,0,0,0,0,4,-1.19469556989413,1.42729750472466
"2765","Pap4","Papaver",2007,175,2007-06-24,0,0,0,0,0,4,-0.890952016533566,0.793795495765229
"2766","Pap4","Papaver",2007,182,2007-07-01,0,0,0,0,0,4,-0.587208463173004,0.344813779222001
"2767","Pap4","Papaver",2007,189,2007-07-08,8,2,0,2,8,4,-0.283464909812442,0.0803523550949758
"2768","Pap4","Papaver",2007,203,2007-07-22,1,7,11,7,12,4,0.324022196908683,0.104990384089529
"2769","Pap4","Papaver",2007,210,2007-07-29,0,1,11,1,11,4,0.627765750269245,0.394089837211108
"2770","Pap4","Papaver",2007,218,2007-08-06,1,1,12,1,13,4,0.974901239824173,0.95043242741071
"2771","Pap4","Papaver",2007,224,2007-08-12,0,0,4,0,4,4,1.23525285699037,1.52584962070287
"2772","Pap4","Papaver",2007,231,2007-08-19,1,0,1,0,2,4,1.53899641035093,2.36850995107305
"2773","Pap4","Papaver",2007,238,2007-08-26,0,0,1,0,1,4,1.84273996371149,3.39569057385944
"2774","Pap4","Papaver",2008,155,2008-06-03,0,0,0,0,0,4,-1.75879074042089,3.09334486859025
"2775","Pap4","Papaver",2008,162,2008-06-10,0,0,0,0,0,4,-1.45504718706032,2.11716231657216
"2776","Pap4","Papaver",2008,177,2008-06-25,0,0,0,0,0,4,-0.804168144144834,0.646686404057347
"2777","Pap4","Papaver",2008,184,2008-07-02,0,0,0,0,0,4,-0.500424590784272,0.250424771061606
"2778","Pap4","Papaver",2008,190,2008-07-08,0,0,0,0,0,4,-0.240072973618076,0.0576350326618254
"2779","Pap4","Papaver",2008,198,2008-07-16,5,0,0,0,5,4,0.107062515936852,0.0114623823187288
"2780","Pap4","Papaver",2008,207,2008-07-25,12,37,0,37,12,4,0.497589941686147,0.247595750067223
"2781","Pap4","Papaver",2008,218,2008-08-05,0,4,47,4,47,4,0.974901239824173,0.95043242741071
"2782","Pap4","Papaver",2008,225,2008-08-12,2,0,39,0,41,4,1.27864479318474,1.63493250713843
"2783","Pap4","Papaver",2008,232,2008-08-19,0,0,17,0,17,4,1.5823883465453,2.50395287928236
"2784","Pap4","Papaver",2009,154,2009-06-03,0,0,0,0,0,4,-1.80218267661525,3.24786239989212
"2785","Pap4","Papaver",2009,162,2009-06-11,1,0,0,0,1,4,-1.45504718706032,2.11716231657216
"2786","Pap4","Papaver",2009,169,2009-06-18,3,0,0,0,3,4,-1.15130363369976,1.32550005697028
"2787","Pap4","Papaver",2009,175,2009-06-24,4,0,0,0,4,4,-0.890952016533566,0.793795495765229
"2788","Pap4","Papaver",2009,185,2009-07-04,5,2,0,2,5,4,-0.457032654589906,0.208878847361496
"2789","Pap4","Papaver",2009,189,2009-07-08,3,15,0,15,3,4,-0.283464909812442,0.0803523550949758
"2790","Pap4","Papaver",2009,206,2009-07-25,0,0,19,0,19,4,0.454198005491781,0.206295828192712
"2791","Pap4","Papaver",2009,211,2009-07-30,0,0,16,0,16,4,0.671157686463611,0.450452640099187
"2792","Pap4","Papaver",2009,218,2009-08-06,0,0,1,0,1,4,0.974901239824173,0.95043242741071
"2793","Pap4","Papaver",2009,231,2009-08-19,0,0,0,0,0,4,1.53899641035093,2.36850995107305
"2794","Pap4","Papaver",2009,238,2009-08-26,0,0,1,0,1,4,1.84273996371149,3.39569057385944
"2795","Pap4","Papaver",2010,183,2010-07-02,10,0,0,0,10,4,-0.543816526978638,0.295736415015108
"2796","Pap4","Papaver",2010,189,2010-07-08,13,0,0,0,13,4,-0.283464909812442,0.0803523550949758
"2797","Pap4","Papaver",2010,196,2010-07-15,15,13,0,13,15,4,0.0202786435481203,0.000411223384151721
"2798","Pap4","Papaver",2010,203,2010-07-22,12,60,1,60,13,4,0.324022196908683,0.104990384089529
"2799","Pap4","Papaver",2010,211,2010-07-30,3,25,52,25,55,4,0.671157686463611,0.450452640099187
"2800","Pap4","Papaver",2010,217,2010-08-05,0,2,53,2,53,4,0.931509303629807,0.867709582748888
"2801","Pap4","Papaver",2010,225,2010-08-13,0,1,10,1,10,4,1.27864479318474,1.63493250713843
"2802","Pap4","Papaver",2010,231,2010-08-19,1,0,5,0,6,4,1.53899641035093,2.36850995107305
"2803","Pap4","Papaver",2011,175,2011-06-24,0,0,0,0,0,4,-0.890952016533566,0.793795495765229
"2804","Pap4","Papaver",2011,182,2011-07-01,51,0,0,0,51,4,-0.587208463173004,0.344813779222001
"2805","Pap4","Papaver",2011,189,2011-07-08,38,0,0,0,38,4,-0.283464909812442,0.0803523550949758
"2806","Pap4","Papaver",2011,196,2011-07-15,23,50,4,50,27,4,0.0202786435481203,0.000411223384151721
"2807","Pap4","Papaver",2011,203,2011-07-22,2,49,29,49,31,4,0.324022196908683,0.104990384089529
"2808","Pap4","Papaver",2011,210,2011-07-29,4,2,89,2,93,4,0.627765750269245,0.394089837211108
"2809","Pap4","Papaver",2011,217,2011-08-05,1,2,72,2,73,4,0.931509303629807,0.867709582748888
"2810","Pap4","Papaver",2011,224,2011-08-12,3,2,6,2,9,4,1.23525285699037,1.52584962070287
"2811","Pap4","Papaver",2011,230,2011-08-18,1,1,3,1,4,4,1.49560447415657,2.23683274311714
"2812","Pap4","Papaver",2012,191,2012-07-09,0,0,0,0,0,4,-0.19668103742371,0.0386834304820668
"2813","Pap4","Papaver",2012,198,2012-07-16,24,0,0,0,24,4,0.107062515936852,0.0114623823187288
"2814","Pap4","Papaver",2012,204,2012-07-22,33,2,0,2,33,4,0.367414133103049,0.134993145203865
"2815","Pap4","Papaver",2012,218,2012-08-05,0,2,58,2,58,4,0.974901239824173,0.95043242741071
"2816","Pap4","Papaver",2012,219,2012-08-06,1,7,75,7,76,4,1.01829317601854,1.03692099232592
"2817","Pap4","Papaver",2012,225,2012-08-12,0,2,61,2,61,4,1.27864479318474,1.63493250713843
"2818","Pap4","Papaver",2012,232,2012-08-19,0,2,8,2,8,4,1.5823883465453,2.50395287928236
"2819","Pap4","Papaver",2012,239,2012-08-26,0,1,4,1,4,4,1.88613189990586,3.55749354384249
"2820","Pap4","Papaver",2013,154,2013-06-03,0,0,0,0,0,4,-1.80218267661525,3.24786239989212
"2821","Pap4","Papaver",2013,161,2013-06-10,4,0,0,0,4,4,-1.49843912325469,2.24531980610029
"2822","Pap4","Papaver",2013,168,2013-06-17,34,0,0,0,34,4,-1.19469556989413,1.42729750472466
"2823","Pap4","Papaver",2013,175,2013-06-24,58,1,0,1,58,4,-0.890952016533566,0.793795495765229
"2824","Pap4","Papaver",2013,182,2013-07-01,41,45,0,45,41,4,-0.587208463173004,0.344813779222001
"2825","Pap4","Papaver",2013,189,2013-07-08,20,61,26,61,46,4,-0.283464909812442,0.0803523550949758
"2826","Pap4","Papaver",2013,196,2013-07-15,1,29,64,29,65,4,0.0202786435481203,0.000411223384151721
"2827","Pap4","Papaver",2013,203,2013-07-22,0,5,87,5,87,4,0.324022196908683,0.104990384089529
"2828","Pap4","Papaver",2013,211,2013-07-30,1,0,73,0,74,4,0.671157686463611,0.450452640099187
"2829","Pap4","Papaver",2013,217,2013-08-05,0,1,11,1,11,4,0.931509303629807,0.867709582748888
"2830","Pap4","Papaver",2014,190,2014-07-09,3,0,0,0,3,4,-0.240072973618076,0.0576350326618254
"2831","Pap4","Papaver",2014,197,2014-07-16,11,0,0,0,11,4,0.0636705797424863,0.00405394272474431
"2832","Pap4","Papaver",2014,204,2014-07-23,13,0,0,0,13,4,0.367414133103049,0.134993145203865
"2833","Pap4","Papaver",2014,211,2014-07-30,11,10,0,10,11,4,0.671157686463611,0.450452640099187
"2834","Pap4","Papaver",2014,218,2014-08-06,0,23,0,23,0,4,0.974901239824173,0.95043242741071
"2835","Pap4","Papaver",2014,225,2014-08-13,2,7,14,7,16,4,1.27864479318474,1.63493250713843
"2836","Pap4","Papaver",2014,232,2014-08-20,0,0,17,0,17,4,1.5823883465453,2.50395287928236
"2837","Pap4","Papaver",2014,239,2014-08-27,1,0,15,0,16,4,1.88613189990586,3.55749354384249
"2838","Pap4","Papaver",2015,194,2015-07-13,0,0,0,0,0,4,-0.0665052288406118,0.00442294546314214
"2839","Pap4","Papaver",2015,201,2015-07-20,10,0,0,0,10,4,0.23723832451995,0.0562820226210333
"2840","Pap4","Papaver",2015,208,2015-07-27,20,0,0,0,20,4,0.540981877880513,0.292661392195126
"2841","Pap4","Papaver",2015,215,2015-08-03,22,0,0,0,22,4,0.844725431241075,0.71356105418542
"2842","Pap4","Papaver",2015,222,2015-08-10,26,2,0,2,26,4,1.14846898460164,1.31898100859192
"2843","Pap4","Papaver",2015,229,2015-08-17,10,19,1,19,11,4,1.4522125379622,2.10892125541461
"2844","Pap4","Papaver",2015,236,2015-08-24,1,9,18,9,19,4,1.75595609132276,3.08338179465351
"2845","Pap4","Papaver",2016,176,2016-06-24,0,0,0,0,0,4,-0.8475600803392,0.718358089784592
"2846","Pap4","Papaver",2016,183,2016-07-01,1,0,0,0,1,4,-0.543816526978638,0.295736415015108
"2847","Pap4","Papaver",2016,190,2016-07-08,8,0,0,0,8,4,-0.240072973618076,0.0576350326618254
"2848","Pap4","Papaver",2016,197,2016-07-15,13,1,0,1,13,4,0.0636705797424863,0.00405394272474431
"2849","Pap4","Papaver",2016,203,2016-07-21,10,12,0,12,10,4,0.324022196908683,0.104990384089529
"2850","Pap4","Papaver",2016,209,2016-07-27,0,11,12,11,12,4,0.584373814074879,0.341492754576421
"2851","Pap4","Papaver",2016,216,2016-08-03,0,0,22,0,22,4,0.888117367435441,0.788752458340458
"2852","Pap4","Papaver",2016,223,2016-08-10,0,0,13,0,13,4,1.191860920796,1.4205324545207
"2853","Pap4","Papaver",2016,230,2016-08-17,0,0,5,0,5,4,1.49560447415657,2.23683274311714
"2854","Pap4","Papaver",2016,237,2016-08-24,0,0,1,0,1,4,1.79934802751713,3.23765332412978
"2855","Sal1","Salix",2006,154,2006-06-03,200,0,0,0,200,1,-1.80218267661525,3.24786239989212
"2856","Sal1","Salix",2006,161,2006-06-10,194,6,0,6,194,1,-1.49843912325469,2.24531980610029
"2857","Sal1","Salix",2006,170,2006-06-19,41,369,0,369,41,1,-1.1079116975054,1.22746832946929
"2858","Sal1","Salix",2006,175,2006-06-24,23,230,0,230,23,1,-0.890952016533566,0.793795495765229
"2859","Sal1","Salix",2006,182,2006-07-01,7,155,0,155,7,1,-0.587208463173004,0.344813779222001
"2860","Sal1","Salix",2006,189,2006-07-08,2,145,0,145,2,1,-0.283464909812442,0.0803523550949758
"2861","Sal1","Salix",2006,196,2006-07-15,3,133,1,133,4,1,0.0202786435481203,0.000411223384151721
"2862","Sal1","Salix",2006,203,2006-07-22,3,127,2,127,5,1,0.324022196908683,0.104990384089529
"2863","Sal1","Salix",2006,210,2006-07-29,0,128,6,128,6,1,0.627765750269245,0.394089837211108
"2864","Sal1","Salix",2006,217,2006-08-05,3,92,31,92,34,1,0.931509303629807,0.867709582748888
"2865","Sal1","Salix",2006,224,2006-08-12,0,19,86,19,86,1,1.23525285699037,1.52584962070287
"2866","Sal1","Salix",2006,230,2006-08-18,1,5,75,5,76,1,1.49560447415657,2.23683274311714
"2867","Sal1","Salix",2006,238,2006-08-26,0,11,93,11,93,1,1.84273996371149,3.39569057385944
"2868","Sal1","Salix",2009,154,2009-06-03,163,123,0,123,163,1,-1.80218267661525,3.24786239989212
"2869","Sal1","Salix",2009,161,2009-06-10,20,267,0,267,20,1,-1.49843912325469,2.24531980610029
"2870","Sal1","Salix",2009,169,2009-06-18,5,268,0,268,5,1,-1.15130363369976,1.32550005697028
"2871","Sal1","Salix",2009,175,2009-06-24,2,264,0,264,2,1,-0.890952016533566,0.793795495765229
"2872","Sal1","Salix",2009,183,2009-07-02,4,263,0,263,4,1,-0.543816526978638,0.295736415015108
"2873","Sal1","Salix",2009,189,2009-07-08,3,223,0,223,3,1,-0.283464909812442,0.0803523550949758
"2874","Sal1","Salix",2009,196,2009-07-15,2,170,0,170,2,1,0.0202786435481203,0.000411223384151721
"2875","Sal1","Salix",2009,205,2009-07-24,0,127,9,127,9,1,0.410806069297415,0.168761626571592
"2876","Sal1","Salix",2009,210,2009-07-29,0,163,15,163,15,1,0.627765750269245,0.394089837211108
"2877","Sal1","Salix",2009,218,2009-08-06,0,67,33,67,33,1,0.974901239824173,0.95043242741071
"2878","Sal1","Salix",2009,225,2009-08-13,0,39,126,39,126,1,1.27864479318474,1.63493250713843
"2879","Sal1","Salix",2009,231,2009-08-19,0,2,147,2,147,1,1.53899641035093,2.36850995107305
"2880","Sal1","Salix",2009,238,2009-08-26,0,0,131,0,131,1,1.84273996371149,3.39569057385944
"2881","Sal1","Salix",2010,154,2010-06-03,400,0,0,0,400,1,-1.80218267661525,3.24786239989212
"2882","Sal1","Salix",2010,161,2010-06-10,219,174,0,174,219,1,-1.49843912325469,2.24531980610029
"2883","Sal1","Salix",2010,168,2010-06-17,16,429,0,429,16,1,-1.19469556989413,1.42729750472466
"2884","Sal1","Salix",2010,175,2010-06-24,11,450,0,450,11,1,-0.890952016533566,0.793795495765229
"2885","Sal1","Salix",2010,183,2010-07-02,1,482,0,482,1,1,-0.543816526978638,0.295736415015108
"2886","Sal1","Salix",2010,189,2010-07-08,7,444,2,444,9,1,-0.283464909812442,0.0803523550949758
"2887","Sal1","Salix",2010,196,2010-07-15,1,463,2,463,3,1,0.0202786435481203,0.000411223384151721
"2888","Sal1","Salix",2010,203,2010-07-22,0,443,9,443,9,1,0.324022196908683,0.104990384089529
"2889","Sal1","Salix",2010,210,2010-07-29,0,501,32,501,32,1,0.627765750269245,0.394089837211108
"2890","Sal1","Salix",2010,216,2010-08-04,0,422,51,422,51,1,0.888117367435441,0.788752458340458
"2891","Sal1","Salix",2010,224,2010-08-12,0,255,204,255,204,1,1.23525285699037,1.52584962070287
"2892","Sal1","Salix",2010,231,2010-08-19,0,130,320,130,320,1,1.53899641035093,2.36850995107305
"2893","Sal1","Salix",2010,237,2010-08-25,0,99,359,99,359,1,1.79934802751713,3.23765332412978
"2894","Sal1","Salix",2011,154,2011-06-03,419,59,0,59,419,1,-1.80218267661525,3.24786239989212
"2895","Sal1","Salix",2011,157,2011-06-06,187,274,0,274,187,1,-1.67200686803216,2.7956069667467
"2896","Sal1","Salix",2011,161,2011-06-10,14,387,0,387,14,1,-1.49843912325469,2.24531980610029
"2897","Sal1","Salix",2011,168,2011-06-17,31,407,0,407,31,1,-1.19469556989413,1.42729750472466
"2898","Sal1","Salix",2011,175,2011-06-24,0,294,0,294,0,1,-0.890952016533566,0.793795495765229
"2899","Sal1","Salix",2011,182,2011-07-01,1,301,0,301,1,1,-0.587208463173004,0.344813779222001
"2900","Sal1","Salix",2011,189,2011-07-08,0,165,0,165,0,1,-0.283464909812442,0.0803523550949758
"2901","Sal1","Salix",2011,196,2011-07-15,0,76,0,76,0,1,0.0202786435481203,0.000411223384151721
"2902","Sal1","Salix",2011,203,2011-07-22,3,187,20,187,23,1,0.324022196908683,0.104990384089529
"2903","Sal1","Salix",2011,210,2011-07-29,0,158,37,158,37,1,0.627765750269245,0.394089837211108
"2904","Sal1","Salix",2011,217,2011-08-05,0,100,83,100,83,1,0.931509303629807,0.867709582748888
"2905","Sal1","Salix",2011,224,2011-08-12,0,55,207,55,207,1,1.23525285699037,1.52584962070287
"2906","Sal1","Salix",2011,230,2011-08-18,0,42,200,42,200,1,1.49560447415657,2.23683274311714
"2907","Sal1","Salix",2011,238,2011-08-26,0,8,212,8,212,1,1.84273996371149,3.39569057385944
"2908","Sal1","Salix",2012,155,2012-06-03,11,0,0,0,11,1,-1.75879074042089,3.09334486859025
"2909","Sal1","Salix",2012,162,2012-06-10,343,0,0,0,343,1,-1.45504718706032,2.11716231657216
